Day,Month,Year,Time,Digit1,Digit2,Digit3,Digit4,Digit5,Digit6,Digit7,Digit8,Digit9,Digit10
27,12,2020,8,9,13,14,17,26,27,31,33,34,35
27,12,2020,5,8,13,19,20,29,35,36,37,40,43
27,12,2020,7,9,15,16,17,19,20,22,27,29,34
27,12,2020,4,6,9,12,15,16,23,32,34,35,39
27,12,2020,6,1,3,5,8,9,12,25,30,39,46
27,12,2020,3,1,10,14,16,18,20,24,28,36,37
28,12,2020,8,2,5,10,11,18,19,20,24,25,27
28,12,2020,4,9,12,19,24,38,40,44,48,49,50
28,12,2020,5,1,7,12,13,19,20,23,24,28,29
28,12,2020,3,2,10,12,13,15,16,18,19,22,37
28,12,2020,7,1,3,4,10,16,18,22,23,26,28
28,12,2020,6,1,4,10,19,20,24,31,42,46,47
29,12,2020,5,3,11,14,19,22,23,28,31,41,43
29,12,2020,7,6,9,10,17,18,22,29,35,36,39
29,12,2020,6,8,9,11,13,19,24,26,34,42,48
29,12,2020,3,5,9,16,17,28,30,39,46,49,50
29,12,2020,4,9,14,15,17,19,29,30,36,43,45
29,12,2020,8,1,12,14,18,19,21,24,33,35,39
30,12,2020,3,2,4,8,12,14,19,21,23,40,43
30,12,2020,7,5,16,18,19,22,23,24,27,35,36
30,12,2020,5,3,15,18,19,22,27,29,31,35,36
30,12,2020,4,3,7,15,18,19,21,22,31,32,35
30,12,2020,6,5,7,10,13,15,19,22,37,44,47
30,12,2020,8,1,3,4,6,12,13,19,21,25,26
31,12,2020,5,1,16,17,18,20,21,29,34,38,39
31,12,2020,8,4,6,11,15,20,28,32,34,36,38
31,12,2020,7,2,8,16,22,24,25,27,36,41,42
31,12,2020,4,3,4,8,10,17,18,34,42,44,48
31,12,2020,3,2,3,12,14,15,17,25,27,28,30
31,12,2020,6,1,3,5,8,11,13,20,22,23,28
1,1,2021,7,1,4,5,18,21,25,29,35,36,37
1,1,2021,4,2,9,11,12,13,15,18,20,25,31
1,1,2021,3,4,8,19,22,27,34,36,39,43,50
1,1,2021,5,1,7,10,11,17,19,21,23,25,29
1,1,2021,6,4,6,8,9,14,15,18,21,23,35
1,1,2021,8,3,9,10,11,13,18,19,20,25,31
2,1,2021,8,15,16,18,20,21,22,27,29,33,38
2,1,2021,6,2,12,18,22,24,33,37,42,45,47
2,1,2021,5,6,8,12,13,14,19,21,25,26,40
2,1,2021,3,4,10,11,12,14,15,17,24,27,28
2,1,2021,7,4,5,10,18,21,26,28,34,35,40
2,1,2021,4,1,9,10,11,13,16,18,19,21,24
3,1,2021,5,3,5,6,10,15,18,23,27,33,36
3,1,2021,7,2,6,8,14,15,16,28,29,34,36
3,1,2021,3,4,5,9,10,11,15,19,20,25,31
3,1,2021,8,5,12,15,17,29,33,37,45,46,48
3,1,2021,4,1,2,3,4,5,7,11,19,36,39
3,1,2021,6,2,5,6,7,11,12,15,19,20,45
4,1,2021,7,1,5,7,13,30,36,37,42,52,53
4,1,2021,3,4,10,16,17,21,23,28,36,40,43
4,1,2021,6,7,8,11,17,35,36,42,43,45,48
4,1,2021,4,6,9,13,20,23,28,35,36,43,47
4,1,2021,8,1,2,3,4,5,6,21,29,30,42
4,1,2021,5,5,8,9,14,21,23,26,28,38,40
5,1,2021,8,6,7,11,18,19,22,24,26,28,31
5,1,2021,5,6,7,9,11,20,21,26,31,36,40
5,1,2021,7,2,7,11,14,18,19,20,22,28,32
5,1,2021,6,4,6,7,8,11,15,18,20,22,24
5,1,2021,4,1,2,6,29,33,35,36,39,40,45
5,1,2021,3,1,7,8,10,15,17,24,26,40,41
6,1,2021,4,14,18,19,21,24,28,29,33,37,38
6,1,2021,7,3,10,16,17,19,21,27,30,35,39
6,1,2021,8,2,12,15,17,23,29,30,33,34,36
6,1,2021,3,6,8,10,13,18,27,31,33,38,47
6,1,2021,6,3,4,6,11,13,18,20,28,29,34
6,1,2021,5,3,13,15,17,18,25,26,27,29,32
7,1,2021,4,1,2,11,19,20,24,26,27,34,36
7,1,2021,3,2,9,13,14,16,17,19,28,33,38
7,1,2021,7,7,8,9,13,16,22,23,24,26,36
7,1,2021,6,2,4,5,11,15,16,29,33,36,37
7,1,2021,5,1,5,8,12,13,18,21,26,33,37
7,1,2021,8,4,5,11,12,14,19,20,26,33,36
8,1,2021,8,13,14,21,23,26,28,31,38,39,42
8,1,2021,4,4,8,12,14,20,22,26,32,34,37
8,1,2021,3,2,10,12,16,19,21,22,24,30,35
8,1,2021,7,8,14,15,16,18,21,26,27,31,32
8,1,2021,6,7,10,13,17,21,30,31,34,39,41
8,1,2021,5,3,5,6,7,12,23,26,36,40,43
9,1,2021,7,9,15,20,23,24,25,30,31,33,36
9,1,2021,6,5,7,9,11,13,18,22,31,32,34
9,1,2021,8,6,9,18,21,25,27,30,31,32,42
9,1,2021,5,7,8,13,14,15,22,23,24,31,32
9,1,2021,3,7,8,10,11,25,27,29,37,39,42
9,1,2021,4,1,3,5,15,17,19,24,27,29,40
10,1,2021,4,1,3,5,14,15,16,18,21,28,30
10,1,2021,3,3,6,11,18,19,20,22,46,54,56
10,1,2021,7,2,4,15,18,19,21,26,27,31,33
10,1,2021,6,1,6,11,15,20,30,31,33,35,41
10,1,2021,5,1,3,12,15,18,20,22,26,30,32
10,1,2021,8,1,6,11,12,24,27,33,35,37,39
11,1,2021,1,2,10,15,22,23,24,28,32,37,44
11,1,2021,2,1,6,7,10,11,12,13,14,17,23
11,1,2021,7,1,3,5,7,10,13,14,24,25,32
11,1,2021,8,4,14,19,20,31,32,33,38,40,46
11,1,2021,3,1,5,21,29,30,31,35,37,43,44
11,1,2021,4,1,4,8,13,14,23,28,30,34,50
11,1,2021,5,9,14,19,21,28,30,31,32,33,40
11,1,2021,6,2,6,12,14,16,20,21,25,29,30
12,1,2021,5,1,9,13,14,15,16,23,42,48,51
12,1,2021,7,4,10,12,20,25,26,36,37,39,42
12,1,2021,1,1,5,13,18,23,28,34,36,38,47
12,1,2021,4,3,4,12,16,21,26,30,31,32,38
12,1,2021,6,4,7,9,11,12,18,20,24,25,27
12,1,2021,8,12,18,21,24,25,26,30,33,45,46
12,1,2021,2,3,4,14,16,19,22,24,25,29,39
12,1,2021,3,3,6,10,13,17,27,28,29,35,39
13,1,2021,5,1,4,11,12,13,14,25,28,35,41
13,1,2021,8,3,31,38,40,42,43,48,51,54,58
13,1,2021,7,1,2,3,7,18,19,22,23,25,34
13,1,2021,3,2,5,8,12,14,17,21,22,25,28
13,1,2021,2,2,3,8,13,20,22,23,25,32,33
13,1,2021,1,3,4,7,22,25,26,32,33,40,43
13,1,2021,6,5,10,11,15,17,19,21,22,28,35
13,1,2021,4,2,4,10,24,25,26,37,39,42,45
14,1,2021,2,7,9,11,17,20,23,30,33,37,42
14,1,2021,3,5,7,10,17,19,27,31,33,36,39
14,1,2021,5,2,9,12,13,15,19,20,21,23,28
14,1,2021,1,7,8,10,13,20,22,31,33,35,39
14,1,2021,8,3,4,10,11,12,22,32,33,38,44
14,1,2021,4,7,8,10,11,14,19,20,22,23,24
14,1,2021,6,5,10,15,19,24,27,29,30,33,41
14,1,2021,7,1,3,5,7,9,12,19,20,24,32
15,1,2021,3,10,17,20,21,22,26,27,35,36,37
15,1,2021,1,4,9,16,25,26,28,30,33,37,41
15,1,2021,6,4,12,15,25,26,32,33,36,38,40
15,1,2021,5,1,13,14,15,16,22,23,28,30,32
15,1,2021,7,5,9,16,17,21,22,30,38,43,46
15,1,2021,2,7,14,20,21,22,31,35,38,41,43
15,1,2021,8,3,6,11,13,16,17,23,26,28,31
15,1,2021,4,8,14,19,20,26,29,30,32,33,35
16,1,2021,7,5,13,16,22,26,31,32,35,38,42
16,1,2021,4,7,9,18,21,25,26,27,28,30,32
16,1,2021,6,4,7,12,13,21,22,23,24,27,36
16,1,2021,8,8,10,14,17,20,23,32,35,39,48
16,1,2021,2,2,15,16,20,30,32,34,36,37,39
16,1,2021,1,1,5,8,11,15,16,18,19,21,24
16,1,2021,5,1,2,5,9,11,16,29,36,38,41
16,1,2021,3,4,11,13,15,23,28,30,32,37,39
17,1,2021,6,3,6,9,17,25,27,30,31,32,36
17,1,2021,4,2,4,5,13,14,17,31,32,35,40
17,1,2021,1,4,9,10,11,14,19,20,22,27,28
17,1,2021,7,2,7,17,28,31,33,34,35,38,39
17,1,2021,2,1,3,7,9,20,22,26,29,31,36
17,1,2021,3,4,9,10,12,16,18,21,22,25,38
17,1,2021,8,5,6,19,22,23,30,33,40,41,46
17,1,2021,5,12,19,20,27,29,30,33,38,39,43
18,1,2021,6,3,11,13,14,16,19,26,31,43,44
18,1,2021,1,2,6,9,18,19,22,34,35,36,37
18,1,2021,5,2,5,15,19,21,23,24,33,38,46
18,1,2021,4,2,17,21,23,27,30,33,35,38,43
18,1,2021,2,7,14,16,19,20,21,22,24,26,29
18,1,2021,8,7,10,11,21,23,26,27,29,31,32
18,1,2021,3,1,2,7,9,14,28,31,36,38,42
18,1,2021,7,7,18,19,25,28,29,35,36,40,41
19,1,2021,3,3,6,10,17,19,22,26,27,31,35
19,1,2021,8,2,12,15,19,21,22,23,28,30,35
19,1,2021,6,1,2,21,22,23,30,34,35,36,37
19,1,2021,5,6,13,14,20,21,24,25,28,29,37
19,1,2021,1,6,7,12,29,31,32,33,34,44,52
19,1,2021,4,2,6,9,13,17,19,21,26,32,33
19,1,2021,7,1,3,5,10,11,18,20,25,26,28
19,1,2021,2,6,12,15,21,24,25,29,31,34,36
20,1,2021,5,1,3,7,15,19,20,24,26,29,32
20,1,2021,2,2,7,8,10,13,14,15,16,17,30
20,1,2021,4,4,5,9,10,22,26,28,31,34,38
20,1,2021,6,8,10,18,24,28,33,35,40,42,44
20,1,2021,7,6,14,15,18,19,21,31,32,35,39
20,1,2021,1,1,5,10,11,12,19,26,28,32,45
20,1,2021,8,2,5,7,8,13,17,23,24,25,26
20,1,2021,3,7,14,17,19,22,26,28,32,40,47
21,1,2021,7,2,3,9,16,18,22,30,34,36,44
21,1,2021,8,1,2,3,9,13,28,29,30,38,39
21,1,2021,4,3,6,10,13,15,22,29,32,33,48
21,1,2021,3,4,6,11,14,22,23,24,27,31,39
21,1,2021,1,6,8,9,10,25,27,30,31,36,46
21,1,2021,6,1,3,6,8,14,20,22,24,29,34
21,1,2021,5,5,6,7,13,15,17,27,31,40,44
21,1,2021,2,2,19,20,21,22,23,24,25,28,30
22,1,2021,6,3,6,8,15,19,21,25,34,42,44
22,1,2021,8,4,14,16,19,21,25,27,29,30,37
22,1,2021,3,2,5,12,15,16,19,25,28,31,32
22,1,2021,5,7,8,10,15,16,21,26,27,38,43
22,1,2021,4,1,4,6,8,9,13,18,24,28,29
22,1,2021,2,3,12,13,14,15,16,17,21,22,24
22,1,2021,7,3,4,5,11,15,20,21,22,23,32
22,1,2021,1,4,5,13,14,18,21,23,24,32,34
23,1,2021,1,4,5,9,18,23,25,32,34,42,44
23,1,2021,6,1,3,7,8,10,18,19,20,21,28
23,1,2021,7,1,9,16,22,26,28,30,33,34,37
23,1,2021,2,2,5,9,13,25,32,37,38,45,46
23,1,2021,8,3,5,9,15,16,23,25,26,33,42
23,1,2021,4,3,6,9,14,15,19,25,28,31,32
23,1,2021,5,1,6,7,8,13,16,19,29,39,41
23,1,2021,3,2,3,5,8,12,17,23,25,27,29
24,1,2021,8,1,5,6,10,16,18,19,30,31,33
24,1,2021,1,3,4,10,15,19,23,27,30,39,40
24,1,2021,4,5,7,8,11,14,16,17,18,20,23
24,1,2021,3,13,14,17,21,26,29,31,32,36,40
24,1,2021,6,1,6,9,10,18,20,26,31,40,48
24,1,2021,7,5,8,28,29,38,39,42,44,45,53
24,1,2021,5,3,4,6,7,16,21,23,28,36,45
24,1,2021,2,1,12,13,16,20,23,44,48,52,59
25,1,2021,8,6,9,14,19,22,31,33,34,49,50
25,1,2021,3,2,6,7,13,27,29,30,42,45,57
25,1,2021,2,3,4,11,14,16,23,31,32,37,38
25,1,2021,5,1,12,13,16,17,19,20,26,27,32
25,1,2021,7,2,4,11,12,14,15,20,26,28,29
25,1,2021,6,5,9,11,23,25,28,29,30,34,35
25,1,2021,1,1,2,8,21,28,29,32,35,39,42
26,1,2021,0,0,0,0,0,0,0,0,0,0,0
25,1,2021,4,1,5,15,16,17,18,19,21,24,29
27,1,2021,7,8,16,22,23,24,27,29,30,36,38
27,1,2021,5,6,11,19,22,24,27,37,45,49,50
27,1,2021,3,2,5,7,10,16,18,20,21,26,27
27,1,2021,8,1,2,5,11,17,23,27,29,37,39
27,1,2021,4,2,6,10,18,19,23,26,28,32,33
27,1,2021,2,4,17,21,23,27,29,32,38,40,41
27,1,2021,6,4,9,11,15,17,27,32,33,35,38
27,1,2021,1,2,9,11,19,22,28,34,36,38,53
28,1,2021,7,7,14,15,16,18,21,23,26,40,42
28,1,2021,1,9,12,17,23,26,27,28,36,42,43
28,1,2021,5,1,3,4,6,10,13,45,52,56,58
28,1,2021,2,12,14,18,20,21,22,25,26,28,35
28,1,2021,4,1,3,7,11,12,13,22,24,25,28
28,1,2021,8,11,12,15,19,25,26,36,37,42,44
28,1,2021,6,6,8,12,17,18,20,21,22,29,31
28,1,2021,3,1,6,7,9,12,20,22,24,36,45
29,1,2021,2,3,9,10,13,19,25,27,28,30,33
29,1,2021,7,3,4,5,7,14,19,26,29,33,36
29,1,2021,8,4,6,16,22,23,24,26,28,30,35
29,1,2021,6,3,11,17,21,23,25,40,41,44,48
29,1,2021,4,2,4,5,9,11,12,15,18,34,35
29,1,2021,1,5,6,7,9,12,15,31,34,39,40
29,1,2021,5,5,8,10,14,18,19,24,32,38,40
29,1,2021,3,11,13,18,19,33,34,35,39,40,45
30,1,2021,8,2,9,10,13,19,30,40,43,46,56
30,1,2021,1,5,14,18,19,22,24,29,30,36,40
30,1,2021,4,1,3,8,10,21,26,36,39,43,47
30,1,2021,7,5,8,14,19,27,28,31,37,42,43
30,1,2021,3,6,10,14,19,24,28,32,38,43,45
30,1,2021,2,10,12,14,17,21,31,41,42,44,45
30,1,2021,6,1,5,13,18,20,22,27,30,33,34
30,1,2021,5,8,14,15,17,18,23,24,31,33,42
31,1,2021,8,1,6,8,11,14,22,23,32,34,35
31,1,2021,2,2,6,7,10,20,24,30,41,53,54
31,1,2021,3,11,24,31,34,37,41,42,43,47,52
31,1,2021,1,1,4,5,7,10,17,21,22,23,24
31,1,2021,7,1,5,15,21,25,33,34,38,40,49
31,1,2021,6,2,3,8,12,15,19,21,24,39,49
31,1,2021,4,5,8,16,17,27,28,33,35,36,37
31,1,2021,5,1,7,15,16,19,21,26,28,31,40
1,2,2021,3,2,6,11,14,15,17,18,21,25,26
1,2,2021,1,1,3,7,8,10,12,15,21,27,32
1,2,2021,4,6,10,13,15,24,25,28,29,33,37
1,2,2021,2,1,3,4,10,13,17,20,22,24,25
1,2,2021,6,10,12,16,31,33,35,37,39,40,42
1,2,2021,8,2,3,9,10,11,12,13,14,23,33
1,2,2021,7,16,35,36,40,44,46,48,49,50,53
1,2,2021,5,6,18,21,31,32,43,45,47,51,53
2,2,2021,7,7,8,11,14,16,21,25,29,31,33
2,2,2021,1,2,3,4,5,7,23,38,40,41,44
2,2,2021,6,2,9,11,15,16,22,25,27,29,41
2,2,2021,3,3,6,10,11,12,14,17,27,32,37
2,2,2021,8,6,7,8,9,12,14,16,17,19,21
2,2,2021,4,1,4,9,13,18,20,23,27,32,33
2,2,2021,2,9,10,12,13,19,21,22,28,29,39
2,2,2021,5,3,10,14,17,21,24,28,33,35,37
3,2,2021,2,5,6,9,11,17,23,25,27,31,41
3,2,2021,3,3,4,6,8,14,22,25,31,37,46
3,2,2021,7,2,4,6,8,12,13,19,20,24,33
3,2,2021,8,1,5,6,7,15,20,21,33,36,37
3,2,2021,4,2,6,8,15,16,24,29,34,35,43
3,2,2021,1,5,7,10,11,16,18,19,22,32,33
3,2,2021,6,4,8,13,17,25,26,38,45,52,56
3,2,2021,5,5,7,8,9,10,13,16,23,24,30
4,2,2021,7,2,10,13,17,20,26,31,34,40,46
4,2,2021,3,13,17,18,19,28,29,39,41,45,51
4,2,2021,4,1,4,10,17,21,22,24,25,29,34
4,2,2021,1,4,8,10,20,23,25,27,30,31,45
4,2,2021,6,11,12,14,25,27,30,31,40,41,42
4,2,2021,5,6,8,9,24,29,37,42,46,49,54
4,2,2021,2,8,9,12,14,15,21,22,23,26,29
4,2,2021,8,2,9,10,12,16,17,18,26,40,41
5,2,2021,6,7,8,9,14,15,18,20,27,28,41
5,2,2021,2,7,8,10,17,18,21,29,32,33,35
5,2,2021,8,2,7,8,10,14,15,17,33,38,39
5,2,2021,7,3,11,13,20,22,24,25,30,32,34
5,2,2021,1,1,3,4,6,10,13,15,18,25,26
5,2,2021,3,2,5,15,20,24,27,31,33,36,38
5,2,2021,4,6,10,11,13,16,31,36,41,42,43
5,2,2021,5,1,5,7,12,17,21,25,32,34,36
6,2,2021,3,1,4,6,8,12,14,15,26,35,38
6,2,2021,4,3,4,14,16,25,32,37,39,41,42
6,2,2021,6,2,3,5,10,13,14,15,20,25,33
6,2,2021,2,1,2,7,15,18,19,23,32,36,37
6,2,2021,7,3,5,8,16,17,19,29,30,34,41
6,2,2021,8,11,13,16,18,19,27,29,30,32,47
6,2,2021,1,3,5,13,14,16,18,22,29,30,32
6,2,2021,5,1,3,10,16,19,20,24,27,28,32
7,2,2021,5,2,4,5,7,10,12,19,24,25,33
7,2,2021,3,1,7,13,14,15,16,21,22,23,28
7,2,2021,2,1,9,10,12,16,25,27,29,30,40
7,2,2021,8,13,14,15,24,27,28,29,31,33,37
7,2,2021,6,2,3,4,5,11,20,23,31,39,43
7,2,2021,1,4,14,16,19,24,27,30,40,41,42
7,2,2021,7,2,5,15,16,18,19,28,39,40,50
7,2,2021,4,1,6,16,24,26,27,28,32,34,37
8,2,2021,2,1,10,15,24,33,35,36,45,46,47
8,2,2021,3,2,4,5,18,24,25,28,32,33,34
8,2,2021,4,3,7,11,12,16,17,43,44,49,50
8,2,2021,6,13,14,16,21,23,24,27,28,31,34
8,2,2021,1,5,7,12,14,27,30,32,45,49,50
8,2,2021,8,2,7,8,11,16,25,30,33,35,36
8,2,2021,5,2,12,14,19,20,22,25,38,44,48
8,2,2021,7,4,5,10,14,15,17,20,22,24,33
9,2,2021,8,1,9,18,19,26,27,28,29,30,35
9,2,2021,7,1,6,15,19,25,27,28,30,32,35
9,2,2021,6,6,7,8,9,14,28,33,38,40,44
9,2,2021,5,7,11,18,22,23,26,27,28,35,39
9,2,2021,4,1,2,3,4,5,7,8,10,15,16
9,2,2021,2,14,15,17,19,30,31,33,36,37,39
9,2,2021,1,10,11,13,17,18,21,35,37,42,46
9,2,2021,3,1,2,16,17,20,21,22,26,28,34
10,2,2021,4,5,6,7,9,10,19,23,48,49,50
10,2,2021,3,2,5,8,9,14,17,19,21,22,24
10,2,2021,7,9,10,11,14,20,21,24,34,39,42
10,2,2021,5,6,7,8,11,19,20,23,27,30,31
10,2,2021,2,6,9,10,14,16,26,30,33,36,37
10,2,2021,1,6,12,14,16,23,24,39,40,43,46
10,2,2021,6,1,4,10,11,14,16,24,29,31,37
10,2,2021,8,3,6,8,16,17,19,20,21,28,29
11,2,2021,8,1,2,3,12,14,15,26,37,39,42
11,2,2021,7,7,12,20,25,26,29,30,31,33,34
11,2,2021,2,1,2,7,19,22,25,28,34,45,48
11,2,2021,6,2,3,6,9,12,13,14,16,17,19
11,2,2021,3,6,8,15,16,23,27,30,35,41,47
11,2,2021,4,3,6,10,16,18,21,22,28,35,38
11,2,2021,5,8,14,17,22,28,31,40,42,43,47
11,2,2021,1,2,3,5,6,9,11,16,20,29,30
12,2,2021,1,3,5,6,15,25,26,27,30,31,32
12,2,2021,3,6,9,18,23,25,26,28,32,39,43
12,2,2021,6,2,5,6,10,12,16,18,21,23,26
12,2,2021,8,4,5,8,10,12,13,20,26,37,52
12,2,2021,2,2,4,6,10,13,16,17,19,20,21
12,2,2021,4,2,4,6,8,9,12,13,19,26,30
12,2,2021,5,1,3,7,9,10,12,23,30,43,49
12,2,2021,7,5,11,19,24,26,27,28,37,40,43
13,2,2021,6,2,7,16,17,20,24,26,28,33,44
13,2,2021,3,1,2,3,11,12,23,30,32,35,37
13,2,2021,7,3,13,23,24,29,30,32,33,34,35
13,2,2021,1,4,11,15,22,23,25,32,34,39,40
13,2,2021,4,3,9,10,15,18,23,24,29,32,34
13,2,2021,8,5,6,9,10,15,17,18,23,26,28
13,2,2021,5,1,15,16,23,24,26,29,34,42,45
13,2,2021,2,2,4,6,8,10,16,30,34,35,39
14,2,2021,6,5,7,14,25,26,27,28,33,34,42
14,2,2021,8,5,14,22,26,34,38,39,42,45,47
14,2,2021,1,8,17,20,23,24,26,27,28,34,41
14,2,2021,2,4,6,11,14,17,18,28,29,36,37
14,2,2021,7,2,4,5,15,17,21,25,30,39,41
14,2,2021,5,4,6,8,14,15,24,29,30,38,39
14,2,2021,3,4,6,8,11,15,19,21,22,25,26
14,2,2021,4,8,17,24,25,26,28,29,33,44,54
15,2,2021,6,1,3,9,12,14,24,27,31,36,37
15,2,2021,1,2,4,5,9,21,22,27,33,37,42
15,2,2021,3,5,6,13,15,19,21,43,44,48,51
15,2,2021,5,4,7,11,16,26,34,35,37,42,45
15,2,2021,2,5,13,15,22,24,29,31,44,45,56
15,2,2021,8,1,20,21,30,31,35,36,37,39,45
15,2,2021,7,1,2,3,5,10,11,20,26,30,36
15,2,2021,4,3,14,16,20,22,30,32,33,34,35
16,2,2021,3,2,6,8,23,25,29,34,38,41,42
16,2,2021,8,1,4,8,11,12,15,18,22,28,39
16,2,2021,1,4,6,8,15,20,21,26,30,32,34
16,2,2021,6,1,4,8,21,22,25,28,30,34,35
16,2,2021,7,7,8,27,36,37,41,42,43,48,49
16,2,2021,2,11,12,20,22,24,25,26,27,29,40
16,2,2021,4,4,11,16,19,25,29,31,33,36,38
16,2,2021,5,2,5,7,17,19,22,27,36,37,43
17,2,2021,2,4,9,13,17,23,26,27,29,30,33
17,2,2021,1,1,2,5,10,15,21,23,26,27,30
17,2,2021,6,3,14,16,19,26,27,30,32,33,39
17,2,2021,4,2,9,14,15,19,25,33,34,36,37
17,2,2021,3,2,4,7,10,12,14,21,24,30,38
17,2,2021,7,2,8,11,13,22,26,27,28,34,41
17,2,2021,5,8,18,22,25,28,31,33,36,38,43
17,2,2021,8,2,3,9,10,20,21,23,24,29,34
18,2,2021,8,3,4,10,15,20,22,33,35,36,39
18,2,2021,1,1,8,16,20,31,32,34,38,42,48
18,2,2021,2,6,8,13,17,19,20,31,33,38,41
18,2,2021,4,1,8,9,18,20,33,34,35,37,45
18,2,2021,3,3,7,16,17,18,20,28,32,38,39
18,2,2021,5,9,12,15,17,27,32,34,38,48,52
18,2,2021,7,6,12,16,23,24,32,34,39,44,50
18,2,2021,6,7,13,18,24,27,31,34,35,36,37
19,2,2021,2,5,7,14,18,21,22,29,32,34,36
19,2,2021,7,2,3,6,15,17,22,27,31,33,35
19,2,2021,5,8,17,19,20,22,28,29,30,38,39
19,2,2021,1,3,5,6,10,11,15,19,22,31,33
19,2,2021,6,5,8,10,16,18,31,32,33,38,45
