Day,Month,Year,Number 6
7,1,2011,89
8,1,2011,86
11,1,2011,77
13,1,2011,86
15,1,2011,90
18,1,2011,90
20,1,2011,88
22,1,2011,86
25,1,2011,46
27,1,2011,61
29,1,2011,72
1,2,2011,71
3,2,2011,63
5,2,2011,78
8,2,2011,83
10,2,2011,89
12,2,2011,78
15,2,2011,85
17,2,2011,84
19,2,2011,83
22,2,2011,74
24,2,2011,85
26,2,2011,35
1,3,2011,90
3,3,2011,84
5,3,2011,55
8,3,2011,85
10,3,2011,71
12,3,2011,83
15,3,2011,86
18,3,2011,69
19,3,2011,85
22,3,2011,80
24,3,2011,88
26,3,2011,83
29,3,2011,66
31,3,2011,80
2,4,2011,85
5,4,2011,70
7,4,2011,66
9,4,2011,87
12,4,2011,86
14,4,2011,80
16,4,2011,68
19,4,2011,67
21,4,2011,69
23,4,2011,84
26,4,2011,79
28,4,2011,90
30,4,2011,83
3,5,2011,74
5,5,2011,52
7,5,2011,67
10,5,2011,84
12,5,2011,90
14,5,2011,81
17,5,2011,82
19,5,2011,83
21,5,2011,85
24,5,2011,90
26,5,2011,72
28,5,2011,88
31,5,2011,85
3,6,2011,72
4,6,2011,67
7,6,2011,90
9,6,2011,76
11,6,2011,55
14,6,2011,87
16,6,2011,87
18,6,2011,89
21,6,2011,87
23,6,2011,82
25,6,2011,76
28,6,2011,74
30,6,2011,70
2,7,2011,51
5,7,2011,71
7,7,2011,88
9,7,2011,89
12,7,2011,75
14,7,2011,90
16,7,2011,74
19,7,2011,90
21,7,2011,79
23,7,2011,86
26,7,2011,74
28,7,2011,78
30,7,2011,86
2,8,2011,72
4,8,2011,90
6,8,2011,90
9,8,2011,82
11,8,2011,79
13,8,2011,78
16,8,2011,55
18,8,2011,68
20,8,2011,80
23,8,2011,76
25,8,2011,90
27,8,2011,83
30,8,2011,55
1,9,2011,50
3,9,2011,62
6,9,2011,63
8,9,2011,88
10,9,2011,75
13,9,2011,87
15,9,2011,89
17,9,2011,84
20,9,2011,75
22,9,2011,58
24,9,2011,78
27,9,2011,75
29,9,2011,77
1,10,2011,85
4,10,2011,73
6,10,2011,63
8,10,2011,88
11,10,2011,90
13,10,2011,81
15,10,2011,85
18,10,2011,77
20,10,2011,88
22,10,2011,86
25,10,2011,60
27,10,2011,73
29,10,2011,77
2,11,2011,90
3,11,2011,81
5,11,2011,80
8,11,2011,86
10,11,2011,77
12,11,2011,79
15,11,2011,62
17,11,2011,84
19,11,2011,90
22,11,2011,72
24,11,2011,79
26,11,2011,87
29,11,2011,67
1,12,2011,74
3,12,2011,68
6,12,2011,90
9,12,2011,84
10,12,2011,78
13,12,2011,85
15,12,2011,62
17,12,2011,79
20,12,2011,88
22,12,2011,90
24,12,2011,87
27,12,2011,47
29,12,2011,83
31,12,2011,56
3,1,2012,78
5,1,2012,71
7,1,2012,90
10,1,2012,66
12,1,2012,84
14,1,2012,83
17,1,2012,71
19,1,2012,90
21,1,2012,80
24,1,2012,75
26,1,2012,87
28,1,2012,84
31,1,2012,86
2,2,2012,60
4,2,2012,82
7,2,2012,83
9,2,2012,85
11,2,2012,86
14,2,2012,88
16,2,2012,84
18,2,2012,81
21,2,2012,87
23,2,2012,76
25,2,2012,89
28,2,2012,77
1,3,2012,53
3,3,2012,74
6,3,2012,79
8,3,2012,83
10,3,2012,81
13,3,2012,81
15,3,2012,83
17,3,2012,89
20,3,2012,87
22,3,2012,88
24,3,2012,80
27,3,2012,69
29,3,2012,62
31,3,2012,83
3,4,2012,89
5,4,2012,89
7,4,2012,87
10,4,2012,53
12,4,2012,88
14,4,2012,86
17,4,2012,78
19,4,2012,77
21,4,2012,82
24,4,2012,81
26,4,2012,89
28,4,2012,82
2,5,2012,85
3,5,2012,68
5,5,2012,79
8,5,2012,64
10,5,2012,71
12,5,2012,85
15,5,2012,89
17,5,2012,75
19,5,2012,85
22,5,2012,85
24,5,2012,90
26,5,2012,84
29,5,2012,81
31,5,2012,89
4,6,2012,56
5,6,2012,74
7,6,2012,81
9,6,2012,82
12,6,2012,83
14,6,2012,75
16,6,2012,83
19,6,2012,90
21,6,2012,75
23,6,2012,86
26,6,2012,88
28,6,2012,80
30,6,2012,89
3,7,2012,78
5,7,2012,79
7,7,2012,76
10,7,2012,78
12,7,2012,86
14,7,2012,82
17,7,2012,61
19,7,2012,79
21,7,2012,85
24,7,2012,88
26,7,2012,77
28,7,2012,81
31,7,2012,89
2,8,2012,83
4,8,2012,87
7,8,2012,77
9,8,2012,71
11,8,2012,75
14,8,2012,74
16,8,2012,89
18,8,2012,49
21,8,2012,78
23,8,2012,64
25,8,2012,88
28,8,2012,80
30,8,2012,62
1,9,2012,74
4,9,2012,83
6,9,2012,64
8,9,2012,73
11,9,2012,89
13,9,2012,77
15,9,2012,72
18,9,2012,68
20,9,2012,86
22,9,2012,85
25,9,2012,76
27,9,2012,79
29,9,2012,90
2,10,2012,84
4,10,2012,87
6,10,2012,87
9,10,2012,88
11,10,2012,90
13,10,2012,81
16,10,2012,60
18,10,2012,84
20,10,2012,81
23,10,2012,79
25,10,2012,90
27,10,2012,75
30,10,2012,75
3,11,2012,87
5,11,2012,66
6,11,2012,84
8,11,2012,81
10,11,2012,75
13,11,2012,84
15,11,2012,83
17,11,2012,84
20,11,2012,70
22,11,2012,88
24,11,2012,63
27,11,2012,82
29,11,2012,63
1,12,2012,60
4,12,2012,83
6,12,2012,89
10,12,2012,77
11,12,2012,61
13,12,2012,82
15,12,2012,59
18,12,2012,87
20,12,2012,65
22,12,2012,85
24,12,2012,51
27,12,2012,87
29,12,2012,89
2,1,2013,83
3,1,2013,90
5,1,2013,74
8,1,2013,80
10,1,2013,76
12,1,2013,86
15,1,2013,84
17,1,2013,86
19,1,2013,65
22,1,2013,88
24,1,2013,80
26,1,2013,84
29,1,2013,82
31,1,2013,63
2,2,2013,85
5,2,2013,88
7,2,2013,81
9,2,2013,81
12,2,2013,80
14,2,2013,76
16,2,2013,69
19,2,2013,90
21,2,2013,88
23,2,2013,75
26,2,2013,90
28,2,2013,84
2,3,2013,82
5,3,2013,61
7,3,2013,82
9,3,2013,84
12,3,2013,77
14,3,2013,89
16,3,2013,81
19,3,2013,90
21,3,2013,71
23,3,2013,86
26,3,2013,89
28,3,2013,76
30,3,2013,90
2,4,2013,87
4,4,2013,84
6,4,2013,88
9,4,2013,81
11,4,2013,90
13,4,2013,76
16,4,2013,89
18,4,2013,69
20,4,2013,86
23,4,2013,63
27,4,2013,75
29,4,2013,89
30,4,2013,86
2,5,2013,75
4,5,2013,85
7,5,2013,70
9,5,2013,65
11,5,2013,84
14,5,2013,85
16,5,2013,71
18,5,2013,81
21,5,2013,87
23,5,2013,66
25,5,2013,87
28,5,2013,80
30,5,2013,79
1,6,2013,85
4,6,2013,88
6,6,2013,78
8,6,2013,61
11,6,2013,64
13,6,2013,70
15,6,2013,68
18,6,2013,86
20,6,2013,71
22,6,2013,88
25,6,2013,82
27,6,2013,87
29,6,2013,88
2,7,2013,90
4,7,2013,77
6,7,2013,76
9,7,2013,70
11,7,2013,81
13,7,2013,76
16,7,2013,89
18,7,2013,85
20,7,2013,33
23,7,2013,75
25,7,2013,57
27,7,2013,84
30,7,2013,85
1,8,2013,75
3,8,2013,87
6,8,2013,50
8,8,2013,79
10,8,2013,70
13,8,2013,84
17,8,2013,89
19,8,2013,79
20,8,2013,68
22,8,2013,89
24,8,2013,49
27,8,2013,82
29,8,2013,84
31,8,2013,85
3,9,2013,90
5,9,2013,82
7,9,2013,87
10,9,2013,88
12,9,2013,83
14,9,2013,78
17,9,2013,90
19,9,2013,86
21,9,2013,89
24,9,2013,86
26,9,2013,75
28,9,2013,83
1,10,2013,78
3,10,2013,57
5,10,2013,77
8,10,2013,84
10,10,2013,55
12,10,2013,87
15,10,2013,80
17,10,2013,87
19,10,2013,60
22,10,2013,73
24,10,2013,76
26,10,2013,87
29,10,2013,83
31,10,2013,48
2,11,2013,90
5,11,2013,87
7,11,2013,82
9,11,2013,89
12,11,2013,83
14,11,2013,75
16,11,2013,69
19,11,2013,76
21,11,2013,66
23,11,2013,89
26,11,2013,79
28,11,2013,78
30,11,2013,89
3,12,2013,80
5,12,2013,88
7,12,2013,87
10,12,2013,89
12,12,2013,66
14,12,2013,76
17,12,2013,72
19,12,2013,82
21,12,2013,26
23,12,2013,76
24,12,2013,86
28,12,2013,82
31,12,2013,87
2,1,2014,77
4,1,2014,81
7,1,2014,69
9,1,2014,87
11,1,2014,90
14,1,2014,87
16,1,2014,47
18,1,2014,78
21,1,2014,62
23,1,2014,67
25,1,2014,88
28,1,2014,67
30,1,2014,90
1,2,2014,73
4,2,2014,85
6,2,2014,90
8,2,2014,74
11,2,2014,67
13,2,2014,75
15,2,2014,77
18,2,2014,82
20,2,2014,80
22,2,2014,82
25,2,2014,88
27,2,2014,86
1,3,2014,90
4,3,2014,76
6,3,2014,79
8,3,2014,87
11,3,2014,81
13,3,2014,78
15,3,2014,43
18,3,2014,83
20,3,2014,77
22,3,2014,89
25,3,2014,78
27,3,2014,88
29,3,2014,88
1,4,2014,90
3,4,2014,89
5,4,2014,86
8,4,2014,87
10,4,2014,65
12,4,2014,89
15,4,2014,49
17,4,2014,88
19,4,2014,90
22,4,2014,78
24,4,2014,85
26,4,2014,81
29,4,2014,86
3,5,2014,85
5,5,2014,69
6,5,2014,73
8,5,2014,79
10,5,2014,81
13,5,2014,68
15,5,2014,67
17,5,2014,90
20,5,2014,78
22,5,2014,78
24,5,2014,81
27,5,2014,83
29,5,2014,84
31,5,2014,56
3,6,2014,79
5,6,2014,80
7,6,2014,63
10,6,2014,73
12,6,2014,69
14,6,2014,76
17,6,2014,89
19,6,2014,81
21,6,2014,85
24,6,2014,88
26,6,2014,86
28,6,2014,81
1,7,2014,89
3,7,2014,63
5,7,2014,82
8,7,2014,85
10,7,2014,85
12,7,2014,74
15,7,2014,40
17,7,2014,79
19,7,2014,87
22,7,2014,69
24,7,2014,86
26,7,2014,62
29,7,2014,89
31,7,2014,90
2,8,2014,86
5,8,2014,89
7,8,2014,80
9,8,2014,72
12,8,2014,86
14,8,2014,75
16,8,2014,71
19,8,2014,74
21,8,2014,84
23,8,2014,71
26,8,2014,69
28,8,2014,84
30,8,2014,75
2,9,2014,36
4,9,2014,83
6,9,2014,82
9,9,2014,78
11,9,2014,82
13,9,2014,87
16,9,2014,52
18,9,2014,77
20,9,2014,76
23,9,2014,89
25,9,2014,79
27,9,2014,84
30,9,2014,76
2,10,2014,88
4,10,2014,71
7,10,2014,53
9,10,2014,89
11,10,2014,83
14,10,2014,69
16,10,2014,79
18,10,2014,72
21,10,2014,55
23,10,2014,64
25,10,2014,88
28,10,2014,61
30,10,2014,86
3,11,2014,48
4,11,2014,88
6,11,2014,90
8,11,2014,84
11,11,2014,64
13,11,2014,79
15,11,2014,80
18,11,2014,88
20,11,2014,83
22,11,2014,85
25,11,2014,87
27,11,2014,70
29,11,2014,80
2,12,2014,81
4,12,2014,85
6,12,2014,82
9,12,2014,63
11,12,2014,79
13,12,2014,70
16,12,2014,84
18,12,2014,89
20,12,2014,77
23,12,2014,89
24,12,2014,85
27,12,2014,88
30,12,2014,79
3,1,2015,68
5,1,2015,90
7,1,2015,46
8,1,2015,90
10,1,2015,90
13,1,2015,83
15,1,2015,42
17,1,2015,80
20,1,2015,87
22,1,2015,89
24,1,2015,81
27,1,2015,73
29,1,2015,80
31,1,2015,86
3,2,2015,75
5,2,2015,53
7,2,2015,81
10,2,2015,78
12,2,2015,87
14,2,2015,79
17,2,2015,66
19,2,2015,84
21,2,2015,87
24,2,2015,83
26,2,2015,86
28,2,2015,87
3,3,2015,87
5,3,2015,90
7,3,2015,81
10,3,2015,81
12,3,2015,90
14,3,2015,89
17,3,2015,69
19,3,2015,85
21,3,2015,58
24,3,2015,90
26,3,2015,84
28,3,2015,81
31,3,2015,78
2,4,2015,85
4,4,2015,83
7,4,2015,77
9,4,2015,68
11,4,2015,90
14,4,2015,90
16,4,2015,86
18,4,2015,85
21,4,2015,84
23,4,2015,83
27,4,2015,85
28,4,2015,71
30,4,2015,78
2,5,2015,73
5,5,2015,87
7,5,2015,77
9,5,2015,76
12,5,2015,90
14,5,2015,56
16,5,2015,76
19,5,2015,67
21,5,2015,87
23,5,2015,71
26,5,2015,78
28,5,2015,83
30,5,2015,86
3,6,2015,86
4,6,2015,88
6,6,2015,57
9,6,2015,86
11,6,2015,79
13,6,2015,80
16,6,2015,83
18,6,2015,90
20,6,2015,85
23,6,2015,80
25,6,2015,79
27,6,2015,61
30,6,2015,59
2,7,2015,88
4,7,2015,66
7,7,2015,88
9,7,2015,89
11,7,2015,58
14,7,2015,86
16,7,2015,87
18,7,2015,72
21,7,2015,84
23,7,2015,75
25,7,2015,65
28,7,2015,81
30,7,2015,61
1,8,2015,81
4,8,2015,89
6,8,2015,79
8,8,2015,72
11,8,2015,85
13,8,2015,78
17,8,2015,76
18,8,2015,86
20,8,2015,74
22,8,2015,35
25,8,2015,88
27,8,2015,80
29,8,2015,78
1,9,2015,77
3,9,2015,87
5,9,2015,86
8,9,2015,88
10,9,2015,88
12,9,2015,82
15,9,2015,56
17,9,2015,79
19,9,2015,60
22,9,2015,81
24,9,2015,80
26,9,2015,89
29,9,2015,82
1,10,2015,74
3,10,2015,61
6,10,2015,84
8,10,2015,90
10,10,2015,90
13,10,2015,89
15,10,2015,40
17,10,2015,72
20,10,2015,88
22,10,2015,81
24,10,2015,87
27,10,2015,83
29,10,2015,84
31,10,2015,88
3,11,2015,86
5,11,2015,62
7,11,2015,54
10,11,2015,77
12,11,2015,87
14,11,2015,86
17,11,2015,74
19,11,2015,89
21,11,2015,83
24,11,2015,84
26,11,2015,88
28,11,2015,81
1,12,2015,87
3,12,2015,84
5,12,2015,77
9,12,2015,83
10,12,2015,83
12,12,2015,66
15,12,2015,85
17,12,2015,87
19,12,2015,73
22,12,2015,69
24,12,2015,63
28,12,2015,88
29,12,2015,89
31,12,2015,90
2,1,2016,65
5,1,2016,90
7,1,2016,86
9,1,2016,74
12,1,2016,79
14,1,2016,87
16,1,2016,90
19,1,2016,66
21,1,2016,81
23,1,2016,49
26,1,2016,87
28,1,2016,83
30,1,2016,81
2,2,2016,80
4,2,2016,69
6,2,2016,89
9,2,2016,78
11,2,2016,74
13,2,2016,80
16,2,2016,40
18,2,2016,89
20,2,2016,85
23,2,2016,82
25,2,2016,81
27,2,2016,85
1,3,2016,55
3,3,2016,62
5,3,2016,86
8,3,2016,89
10,3,2016,71
12,3,2016,82
15,3,2016,56
17,3,2016,86
19,3,2016,76
22,3,2016,71
24,3,2016,89
26,3,2016,79
29,3,2016,77
31,3,2016,88
2,4,2016,88
5,4,2016,85
7,4,2016,87
9,4,2016,59
12,4,2016,89
14,4,2016,83
16,4,2016,89
19,4,2016,90
21,4,2016,62
23,4,2016,83
26,4,2016,90
28,4,2016,63
30,4,2016,85
3,5,2016,85
5,5,2016,90
7,5,2016,87
10,5,2016,66
12,5,2016,84
14,5,2016,75
17,5,2016,74
19,5,2016,74
21,5,2016,68
24,5,2016,86
26,5,2016,86
28,5,2016,51
31,5,2016,71
4,6,2016,87
6,6,2016,90
7,6,2016,70
9,6,2016,83
11,6,2016,68
14,6,2016,86
16,6,2016,68
18,6,2016,63
21,6,2016,85
23,6,2016,87
25,6,2016,87
28,6,2016,83
30,6,2016,51
2,7,2016,56
5,7,2016,65
7,7,2016,86
9,7,2016,68
12,7,2016,85
14,7,2016,82
16,7,2016,78
19,7,2016,52
21,7,2016,89
23,7,2016,88
26,7,2016,76
28,7,2016,85
30,7,2016,82
2,8,2016,90
4,8,2016,77
6,8,2016,77
9,8,2016,85
11,8,2016,90
13,8,2016,89
16,8,2016,73
18,8,2016,83
20,8,2016,65
23,8,2016,84
25,8,2016,61
27,8,2016,81
30,8,2016,86
1,9,2016,85
3,9,2016,85
6,9,2016,88
8,9,2016,79
10,9,2016,65
13,9,2016,83
15,9,2016,86
17,9,2016,88
20,9,2016,78
22,9,2016,83
24,9,2016,56
27,9,2016,85
29,9,2016,70
1,10,2016,82
4,10,2016,85
6,10,2016,80
8,10,2016,87
11,10,2016,76
13,10,2016,77
15,10,2016,81
18,10,2016,87
20,10,2016,90
22,10,2016,78
25,10,2016,85
27,10,2016,83
29,10,2016,49
31,10,2016,75
3,11,2016,79
5,11,2016,85
8,11,2016,84
10,11,2016,86
12,11,2016,90
15,11,2016,81
17,11,2016,59
19,11,2016,78
22,11,2016,86
24,11,2016,84
26,11,2016,69
29,11,2016,77
1,12,2016,72
3,12,2016,71
6,12,2016,73
10,12,2016,85
12,12,2016,86
13,12,2016,76
15,12,2016,86
17,12,2016,45
20,12,2016,73
22,12,2016,86
24,12,2016,86
27,12,2016,64
29,12,2016,85
31,12,2016,33
3,1,2017,77
5,1,2017,78
7,1,2017,88
10,1,2017,84
12,1,2017,73
14,1,2017,84
17,1,2017,81
19,1,2017,81
21,1,2017,80
24,1,2017,85
26,1,2017,75
28,1,2017,74
31,1,2017,77
2,2,2017,66
4,2,2017,81
7,2,2017,83
9,2,2017,75
11,2,2017,83
14,2,2017,65
16,2,2017,78
18,2,2017,86
21,2,2017,90
23,2,2017,90
25,2,2017,85
28,2,2017,76
2,3,2017,89
4,3,2017,87
7,3,2017,89
9,3,2017,58
11,3,2017,76
14,3,2017,80
16,3,2017,85
18,3,2017,80
21,3,2017,79
23,3,2017,89
25,3,2017,86
28,3,2017,90
30,3,2017,76
1,4,2017,86
4,4,2017,57
6,4,2017,89
8,4,2017,86
11,4,2017,86
13,4,2017,87
15,4,2017,59
18,4,2017,88
20,4,2017,82
22,4,2017,79
24,4,2017,82
27,4,2017,83
29,4,2017,84
2,5,2017,80
4,5,2017,75
6,5,2017,86
9,5,2017,78
11,5,2017,83
13,5,2017,77
16,5,2017,90
18,5,2017,87
20,5,2017,78
23,5,2017,75
25,5,2017,77
27,5,2017,78
30,5,2017,70
1,6,2017,58
3,6,2017,90
6,6,2017,70
8,6,2017,59
10,6,2017,69
13,6,2017,81
15,6,2017,83
17,6,2017,83
20,6,2017,86
22,6,2017,71
24,6,2017,75
27,6,2017,82
29,6,2017,79
1,7,2017,85
4,7,2017,85
6,7,2017,74
8,7,2017,82
11,7,2017,83
13,7,2017,78
15,7,2017,86
18,7,2017,85
20,7,2017,80
22,7,2017,88
25,7,2017,59
27,7,2017,84
29,7,2017,81
1,8,2017,90
3,8,2017,71
5,8,2017,90
8,8,2017,66
10,8,2017,80
12,8,2017,67
14,8,2017,88
17,8,2017,86
19,8,2017,60
22,8,2017,86
24,8,2017,88
26,8,2017,68
29,8,2017,88
31,8,2017,89
2,9,2017,77
5,9,2017,76
7,9,2017,85
9,9,2017,85
12,9,2017,68
14,9,2017,69
16,9,2017,86
19,9,2017,73
21,9,2017,77
23,9,2017,81
26,9,2017,60
28,9,2017,89
30,9,2017,90
3,10,2017,90
5,10,2017,80
7,10,2017,83
10,10,2017,72
12,10,2017,59
14,10,2017,90
17,10,2017,78
19,10,2017,72
21,10,2017,81
24,10,2017,80
26,10,2017,72
28,10,2017,79
31,10,2017,89
2,11,2017,68
4,11,2017,78
7,11,2017,86
9,11,2017,51
11,11,2017,80
14,11,2017,57
16,11,2017,73
18,11,2017,88
21,11,2017,72
23,11,2017,64
25,11,2017,62
28,11,2017,88
30,11,2017,63
2,12,2017,69
5,12,2017,83
7,12,2017,85
9,12,2017,82
12,12,2017,69
14,12,2017,74
16,12,2017,73
18,12,2017,90
19,12,2017,89
21,12,2017,88
23,12,2017,89
28,12,2017,80
30,12,2017,53
2,1,2018,89
4,1,2018,82
8,1,2018,64
9,1,2018,90
11,1,2018,82
13,1,2018,71
16,1,2018,76
18,1,2018,86
20,1,2018,84
23,1,2018,62
25,1,2018,71
27,1,2018,85
30,1,2018,89
1,2,2018,89
3,2,2018,87
6,2,2018,74
8,2,2018,90
10,2,2018,89
13,2,2018,71
15,2,2018,82
17,2,2018,79
20,2,2018,75
22,2,2018,81
24,2,2018,83
27,2,2018,89
1,3,2018,82
3,3,2018,83
6,3,2018,75
8,3,2018,89
10,3,2018,84
13,3,2018,85
15,3,2018,69
17,3,2018,90
20,3,2018,48
22,3,2018,72
24,3,2018,81
27,3,2018,83
29,3,2018,56
31,3,2018,79
3,4,2018,90
5,4,2018,77
7,4,2018,83
10,4,2018,82
12,4,2018,54
14,4,2018,80
17,4,2018,73
19,4,2018,80
21,4,2018,85
24,4,2018,82
26,4,2018,71
28,4,2018,87
30,4,2018,75
3,5,2018,82
5,5,2018,81
8,5,2018,75
10,5,2018,84
12,5,2018,78
15,5,2018,71
17,5,2018,80
19,5,2018,81
22,5,2018,72
24,5,2018,87
26,5,2018,90
29,5,2018,83
31,5,2018,86
4,6,2018,88
5,6,2018,75
7,6,2018,76
9,6,2018,86
12,6,2018,50
14,6,2018,81
16,6,2018,65
19,6,2018,75
21,6,2018,62
23,6,2018,70
26,6,2018,86
28,6,2018,89
30,6,2018,54
3,7,2018,72
5,7,2018,83
7,7,2018,79
10,7,2018,81
12,7,2018,89
14,7,2018,77
17,7,2018,76
19,7,2018,77
21,7,2018,67
24,7,2018,79
26,7,2018,84
28,7,2018,75
31,7,2018,85
2,8,2018,74
4,8,2018,84
7,8,2018,66
9,8,2018,90
11,8,2018,84
14,8,2018,83
16,8,2018,50
18,8,2018,81
21,8,2018,79
23,8,2018,80
25,8,2018,81
28,8,2018,89
30,8,2018,69
1,9,2018,68
4,9,2018,83
6,9,2018,87
8,9,2018,86
11,9,2018,84
13,9,2018,76
15,9,2018,87
18,9,2018,55
20,9,2018,74
22,9,2018,85
25,9,2018,89
27,9,2018,77
29,9,2018,87
2,10,2018,82
4,10,2018,90
6,10,2018,78
9,10,2018,85
11,10,2018,68
13,10,2018,59
16,10,2018,72
18,10,2018,88
20,10,2018,90
23,10,2018,81
25,10,2018,89
27,10,2018,80
30,10,2018,72
3,11,2018,87
5,11,2018,50
6,11,2018,84
8,11,2018,59
10,11,2018,84
13,11,2018,50
15,11,2018,66
17,11,2018,82
20,11,2018,83
22,11,2018,73
24,11,2018,80
27,11,2018,89
29,11,2018,76
